siteid,latitude,longitude
0202,37.94785233,23.71252497
0203,38.02238972,23.8198065
0204,37.90613261,23.75435539
0205,37.91212742,23.71201258
0206,37.90755061,23.74067322
0207,37.92338514,23.72295592
0208,38.14464986,23.35616539
0209,37.92769333,23.70498475
0210,37.99958603,23.80021978
0212,37.93959631,23.72129956
0213,37.93614597,23.74486592
0214,38.00021983,24.01515431
0215,38.02008033,23.68217258
0216,38.03598264,23.70647172
0218,38.0029585,23.74038639
0219,37.94232561,23.69072297
0221,37.8379305,23.77770106
0222,37.85268425,23.75392058
0223,38.04097008,23.80382614
0224,37.97573014,23.69947214
0225,38.06997194,23.71082603
0226,37.99278014,23.67778961
0228,38.044581,23.82904781
0229,37.96306217,23.72608342
0230,38.00796761,23.73283808
0231,37.94996958,23.65533853
0232,37.94753914,23.67820136
0233,37.98369544,23.672365
0234,37.94583333,23.56555556
0235,38.01944444,23.91194444
0236,38.14290042,23.84839681
0238,38.05829736,23.85798061
0239,38.00020356,23.74024081
0240,38.02991611,23.74489567
0241,38.11077447,23.76018883
0243,37.96022222,23.92288889
0244,37.99457472,23.73153042
0245,37.93876994,23.75980517
0246,38.105781,23.84811233
0247,38.03447031,23.78996531
0248,38.07833058,23.78121586
0250,38.0701085,23.78254908
0251,37.98292036,23.77067633
0252,38.06063664,23.74935533
0253,38.06833333,23.81027778
0254,37.99207611,23.72645028
0255,38.03669228,23.82568672
0256,38.04805556,23.76444444
0257,38.04505369,23.73707772
0258,38.03340544,23.74574414
0259,38.03497042,23.76513256
0260,37.97590925,23.71982139
0261,38.04867511,23.84706822
0262,38.02920636,23.7553685
0263,37.97712639,23.72811353
0264,38.086,23.9645
0265,38.01730406,23.77238222
0267,38.00914953,23.80540631
0268,38.00972222,23.74861111
0270,38.05317742,23.64804544
0272,38.02482594,23.69534803
0273,38.09891372,23.73793925
0274,38.04990592,23.7160045
0275,38.02956586,23.68538586
0276,38.20170283,23.829938
0278,38.82333333,22.68602778
0279,38.03081311,23.83071408
0281,37.9767245,24.00888756
0283,38.05442319,23.70665347
0284,37.94247275,23.64792933
0285,37.99537639,23.34762756
0286,37.99397183,23.69042586
0287,37.97387022,23.222123
0288,38.21435947,23.3221035
0289,37.99636075,23.63227417
0291,37.97719806,23.73122533
0292,37.97551047,23.82307397
0293,37.88678797,23.74049736
0294,37.906877,23.76717078
0296,38.08421097,23.73766514
0297,38.02874269,23.44917989
0298,37.75701369,23.51846375
0299,37.91884972,23.43158942
0300,37.95647247,23.52909719
0301,37.77062172,23.49514239
0302,37.7489825,23.43020231
0303,37.74557067,23.53563997
0304,37.69250861,23.45839308
0305,37.50139922,23.45299642
0306,37.35021147,23.46617
0307,37.26922833,23.15551722
0308,37.91921489,23.47897192
0309,38.05695506,23.52927317
0310,38.07913603,23.7972155
0311,38.01527778,23.82666667
0313,38.02167653,23.13558797
0314,37.72722222,23.535
0315,38.07578897,23.74016642
0316,37.89904283,23.7226345
0317,37.96593619,23.49859389
0318,37.97748208,23.73517686
0319,37.85930225,23.75351811
0320,38.02438656,23.69229253
0321,37.97980086,23.75899261
