eett,latitude,longitude
350115,36.7238,22.35425
61946,38.046249,23.826357
62572,38.025633,23.821368
62228,38.065593,23.797022
62558,38.029972,23.809245
60203,38.002826,23.731733
500234,39.540773,21.780634
60265,37.964965,23.650302
61160,37.892371,23.768979
61164,37.888946,23.771773
61818,38.021701,23.771649
61823,38.023988,23.786873
370136,35.20824,26.105293
61824,38.023287,23.787799
61637,37.93816,23.763819
62733,37.921542,23.757139
62772,37.923613,23.741205
490080,40.792427,23.841964
180098,40.044829,21.688028
62073,38.033139,23.828888
60870,38.052419,23.742768
60869,38.052718,23.743885
62624,38.012768,23.796974
62626,38.020324,23.795044
330025,40.254563,22.075134
430020,40.684987,22.301602
90281,40.574727,22.951187
90285,40.57495,22.952727
90280,40.573679,22.952634
430084,40.994595,22.039324
460053,35.097875,24.685571
210070,38.206378,26.041428
360100,39.602675,22.436883
90116,40.495495,22.986868
260011,40.914428,24.255299
240095,35.072359,24.766171
61631,37.936584,23.764417
61632,37.936765,23.764598
60203,38.002826,23.731733
61236,37.888451,23.764891
61249,37.881124,23.761816
61251,37.880147,23.760116
60880,38.048869,23.738627
61996,38.05293,23.826174
61651,37.910812,23.750641
61885,38.052534,23.856601
61892,38.05678,23.857356
61653,37.910045,23.752524
61897,38.052369,23.861127
90239,40.568012,22.968046
30147,37.580509,22.816633
90275,40.573102,22.955992
130198,38.507527,23.978716
64336,37.958502,23.685987
64338,37.958135,23.689345
460120,35.379926,24.579395
60287,37.980569,23.736412
90274,40.572545,22.955445
90323,40.606767,22.995603
220011,37.803758,21.720528
290069,38.072509,20.796279
61724,37.909752,23.748718
61261,37.884351,23.769895
61264,37.885133,23.768644
62186,38.050098,23.79263
280083,40.623333,21.310897
10051,37.999254,22.275068
63167,38.015618,23.826458
63190,38.015773,23.815533
61997,38.052899,23.826796
61971,38.035414,23.831718
61951,38.043579,23.828012
61828,37.998124,23.771273
61844,38.015189,23.767104
61869,38.054063,23.84823
62774,37.924024,23.742774
64298,37.955029,23.675509
64303,37.956822,23.6808
110306,37.352669,26.556416
63539,38.047503,23.773108
130270,38.480925,23.450266
340227,37.399526,24.944281
61726,37.908114,23.748094
61954,38.042159,23.831042
61936,38.037417,23.843121
62559,38.020661,23.809923
62577,38.028891,23.814409
62678,37.932719,23.751743
62679,37.933692,23.754223
270041,39.379951,21.634423
280090,40.412793,21.062476
380030,39.104354,26.553049
50045,39.243529,21.179375
61173,37.892358,23.772262
210061,38.519657,25.886414
61842,38.014385,23.76537
240205,35.336532,25.159282
62775,37.926037,23.737175
62778,37.924931,23.73847
62779,37.926636,23.737165
62796,37.930029,23.743135
62800,37.930959,23.743799
62677,37.932372,23.749422
380073,39.913463,25.086263
190130,40.281155,23.294801
61722,37.909907,23.746434
61949,38.044825,23.829023
61725,37.92179,23.73494
61955,38.042493,23.829487
100083,41.189193,24.107068
62334,37.924961,23.698465
360046,39.967499,21.933224
150112,38.719647,22.709967
61817,38.0324,23.781066
10328,38.220238,21.747007
20378,38.393396,21.414425
110276,36.431134,28.212604
61710,37.913042,23.744936
240206,35.33737,25.167025
20373,38.650134,21.380148
60685,38.023176,23.802156
61634,37.938847,23.762244
61848,38.016753,23.767582
40139,37.712093,22.345282
10018,37.86031,22.075346
50069,39.2558,21.246083
60871,38.050283,23.74257
240219,35.334373,25.161261
61916,38.057866,23.875917
61924,38.041167,23.845365
61967,38.037747,23.833388
190001,40.249877,23.698837
63075,38.016921,23.839821
63076,38.018662,23.836271
190040,40.514241,23.824703
190119,40.259075,23.33362
480008,37.631016,26.177106
63175,38.017559,23.820555
60199,37.989594,23.665008
370135,35.20824,26.105293
10106,37.945765,22.134142
260124,40.925687,24.379434
90390,40.612559,22.986687
90327,40.611243,22.995323
90362,40.569147,22.973941
90364,40.570327,22.973316
510070,40.996699,24.990988
61808,38.029456,23.777902
61266,37.881618,23.769425
510173,41.117259,24.916529
61866,38.054677,23.84206
61868,38.054847,23.845873
61663,37.914247,23.755474
61968,38.038356,23.833873
61666,37.911712,23.750628
61970,38.036595,23.830379
61972,38.035408,23.834804
61712,37.912411,23.748665
460087,35.34673,24.451955
60262,37.997519,23.716955
10257,38.258667,21.744399
520015,37.787826,20.899928
30135,37.583331,22.804034
30145,37.577733,22.799386
130307,38.526406,23.718514
90377,40.597371,22.988113
460090,35.365609,24.496123
63279,37.671583,24.046819
61925,38.045598,23.848891
220153,37.649145,21.758242
10113,38.127374,22.216329
61846,38.012555,23.768976
61889,38.062246,23.848066
61636,37.940017,23.76381
380154,39.107492,26.526566
10356,38.234396,21.73088
30096,37.325833,23.142882
200046,35.233984,23.685363
130117,38.04666,24.322307
300084,39.586676,19.91355
62233,38.060674,23.791695
160019,40.811536,21.070736
62802,37.929799,23.740334
460095,35.367066,24.520646
490237,41.088515,23.559636
62682,37.930315,23.756157
60192,37.997205,23.796123
170004,38.527876,22.378299
320089,37.956161,22.801015
61827,37.998868,23.770418
61831,38.002148,23.770243
61832,38.004376,23.769556
61834,38.001815,23.764958
300083,39.578913,19.913543
300082,39.659196,19.815499
200182,35.51542,24.032953
61926,38.047873,23.847533
61839,38.004183,23.765536
61840,38.004833,23.766282
200123,35.519556,23.928857
460027,35.370711,24.702183
110268,36.429385,28.231345
10150,37.821657,22.143083
110269,36.431659,28.236391
480049,37.677488,26.767969
110270,36.424344,28.221896
62725,37.924952,23.757093
62780,37.921857,23.743118
62555,38.030381,23.806535
62766,37.926461,23.743942
62556,38.028768,23.807086
62557,38.028206,23.810787
61815,38.030048,23.772426
61923,38.045532,23.846192
61835,38.006168,23.763758
61838,38.007024,23.766326
63181,38.019397,23.824219
62501,38.073736,23.796893
62473,38.068913,23.824684
62335,37.927918,23.704707
61841,38.006153,23.76676
61843,38.015774,23.765248
61845,38.012406,23.766913
61898,38.058913,23.857995
61938,38.040055,23.849666
61917,38.041534,23.838017
61942,38.032307,23.85078
62797,37.927974,23.741285
62806,37.93048,23.736873
61809,38.028087,23.777708
61648,37.912959,23.751937
200187,35.514986,24.041201
110275,36.427328,28.226411
250258,39.662752,20.817294
61667,37.911527,23.754284
61641,37.938973,23.764619
61764,38.048467,23.794141
61830,37.999609,23.7686
290096,38.4466,20.554959
61978,38.034204,23.836583
62488,38.069452,23.807845
62463,38.066296,23.812353
62272,37.924743,23.694154
64321,37.955486,23.676705
64323,37.95453,23.677402
64330,37.9566,23.681844
64331,37.959684,23.683152
460116,35.373003,24.546
61850,38.019338,23.771268
61876,38.061009,23.842846
62723,37.924884,23.755766
62724,37.926104,23.757257
62731,37.92241,23.756132
62734,37.923221,23.758757
460091,35.366246,24.501701
110272,36.424496,28.226624
250110,39.863312,20.845255
250159,39.897747,20.777692
61639,37.939269,23.766129
62004,38.057011,23.82852
61865,38.052842,23.840685
61870,38.057167,23.838728
61721,37.910047,23.746744
61979,38.034807,23.832759
61980,38.033173,23.834629
61982,38.03231,23.835892
61984,38.030524,23.835745
490296,41.090456,23.541649
460117,35.372069,24.545942
64334,37.961159,23.683373
460119,35.376011,24.55848
50134,39.142507,20.966867
240010,35.145665,25.26526
460098,35.36626,24.507352
62241,38.067677,23.790657
62132,38.047693,23.812995
61567,37.961747,23.692728
61626,37.96256,23.694735
420103,37.255882,23.118636
61624,37.962376,23.697239
61872,38.055684,23.844768
61873,38.058718,23.840089
80021,39.736449,20.46162
64065,37.950526,23.711937
80024,39.730847,20.420801
80019,39.670831,20.515769
80001,39.675618,20.49472
80006,39.715306,20.447279
80010,39.688922,20.471394
63189,38.020025,23.819755
130004,38.440928,24.023304
62310,37.931249,23.688954
62355,37.926395,23.70741
62323,37.930886,23.692727
61861,38.019805,23.776092
120033,41.501716,26.531983
62617,38.01661,23.79667
62618,38.015554,23.795657
62619,38.014943,23.797666
62621,38.014115,23.797569
61625,37.96075,23.696934
90515,40.579422,22.956567
90511,40.582318,22.953046
90501,40.579177,22.947702
90500,40.579788,22.948816
90492,40.583955,22.95297
90490,40.582374,22.948765
290046,38.229097,20.414047
80020,39.758283,20.40817
300072,39.674763,19.707126
370155,35.191187,26.142969
62807,37.930804,23.735044
62808,37.93364,23.748986
62811,37.930082,23.734575
62765,37.922067,23.741381
61995,38.054774,23.833684
110045,35.757522,27.206652
61801,38.021353,23.788724
120110,41.592455,26.313295
60687,38.023176,23.802156
61804,38.029105,23.783692
190147,40.440749,23.432233
240251,35.407046,24.986418
90526,40.582854,22.966129
90521,40.585489,22.967807
90520,40.585736,22.967941
90519,40.584259,22.966778
60256,38.031404,23.709343
60256,38.031404,23.709343
230072,38.35548,20.598304
90184,39.990443,23.986742
61794,38.025629,23.785296
61998,38.054712,23.826657
61814,38.028224,23.775539
61799,38.024879,23.781427
270185,39.384249,21.927708
250259,39.684716,20.818
62777,37.925863,23.739581
62537,38.037467,23.799867
130081,38.852889,23.125167
270158,39.416823,21.798855
460089,35.386066,24.598218
250206,39.911027,20.362512
250220,39.946497,20.533269
110110,37.154553,26.855208
240100,35.234087,25.158503
240010,35.145665,25.26526
140044,39.004834,21.638737
210034,38.404552,26.132212
90246,40.574633,22.961417
61985,38.031093,23.838101
60258,37.934122,23.641061
60258,37.934122,23.641061
30136,37.565198,22.801926
130306,38.494437,23.632906
190022,40.311944,23.061892
61816,38.022892,23.776179
460104,35.357587,24.440599
130312,38.77975,23.271388
60051,38.010149,23.848731
480039,37.663126,26.77948
290039,38.35548,20.598304
120109,41.34372,26.577346
510078,41.007798,25.11966
470230,41.068065,25.586648
61647,37.91447,23.751243
61875,38.055476,23.847866
61879,38.060555,23.846275
61888,38.05998,23.8491
61973,38.03747,23.837475
61880,38.055015,23.851258
61893,38.059281,23.852534
61899,38.057997,23.856338
10169,37.936167,22.168826
61932,38.039596,23.837916
62333,37.925716,23.699917
260046,40.779688,24.709862
110242,36.876797,27.204394
120042,41.192262,26.303783
61989,38.051151,23.831839
61883,38.055935,23.853419
61657,37.909048,23.750732
61965,38.037347,23.829086
60211,37.989242,23.751498
61569,37.962189,23.696193
61568,37.962142,23.698373
200197,35.365171,23.667957
30144,37.569383,22.826542
30149,37.565198,22.801926
320153,37.958137,22.779841
61650,37.913001,23.753752
61987,38.050308,23.832172
61991,38.053255,23.831747
300089,39.622593,19.900162
60266,38.048383,23.836618
90223,40.561761,23.003579
63103,38.026977,23.835256
63110,38.030054,23.840406
63112,38.034241,23.84151
63183,38.020726,23.828837
63100,38.028194,23.832811
61813,38.023751,23.778031
61115,37.903254,23.750461
61116,37.900886,23.748507
61117,37.902273,23.748597
230069,40.523205,22.203688
61118,37.90142,23.746875
490293,41.091619,23.543771
60193,38.008248,23.698936
370139,35.163491,25.711855
250310,39.653926,20.861299
68141,38.021101,23.749798
70033,38.428302,22.672392
220156,37.549326,21.595384
61463,37.860974,23.766575
90505,40.580976,22.951525
500213,39.54218,21.758655
90518,40.585976,22.971178
63350,38.087974,23.81718
63351,38.08698,23.816883
61543,37.931777,23.69741
63352,38.087822,23.817618
400177,39.369667,22.979999
64220,37.950897,23.667687
64228,37.949063,23.669724
400178,39.370812,22.984091
250311,39.644936,20.831169
64229,37.94926,23.664006
64247,37.947856,23.660261
64249,37.948018,23.657959
62623,38.014346,23.794831
62605,38.018007,23.806939
62606,38.015619,23.800648
62641,38.02662,23.791708
64150,37.939222,23.724244
64168,37.9327,23.721069
90378,40.598734,22.991136
520004,37.801616,20.830979
260105,40.864838,24.313445
150216,38.888794,22.409294
150217,38.890753,22.406083
150218,38.901441,22.431399
150219,38.890635,22.403118
150220,38.889999,22.400543
63364,38.086438,23.825731
61545,37.932176,23.695024
61546,37.92947,23.69582
62590,38.031706,23.82212
63102,38.027977,23.833629
62878,37.997502,23.812271
63107,38.027954,23.840985
62855,38.006734,23.815213
62849,38.000407,23.815527
63087,38.018282,23.838471
63428,38.095506,23.798307
63108,38.028316,23.839158
63180,38.018869,23.825718
340093,36.79453,24.572606
62486,38.066096,23.810044
62502,38.072535,23.796518
62512,38.075814,23.800517
62292,37.92557,23.694901
62553,38.036678,23.825939
150221,38.901441,22.431399
150222,38.901441,22.431399
63469,38.060381,23.773029
110075,36.786361,27.147717
90344,40.607385,22.984939
490053,41.142617,23.582024
90341,40.608913,22.985647
90525,40.580349,22.967241
62828,38.005553,23.79934
60218,38.112772,23.981113
63981,37.93579,23.71715
270017,39.365219,21.920051
62014,37.992409,23.79382
64136,37.946476,23.720003
64143,37.941284,23.720179
70162,38.442552,22.86678
70161,38.440983,22.867059
70165,38.439954,22.868961
64148,37.941202,23.725105
64154,37.93612,23.725093
64157,37.935248,23.727722
62717,37.940646,23.761571
62718,37.926078,23.755557
90120,40.624129,22.736696
110222,36.364465,28.004796
350184,36.224284,23.05875
350186,36.367317,22.957155
180021,40.07679,21.155371
400114,39.340641,23.009023
70114,38.316387,23.177376
90338,40.610464,22.985427
90391,40.612877,22.986895
90324,40.60754,22.994702
410042,37.034498,22.111926
480014,37.793157,26.705798
62028,37.984638,23.788003
150133,38.913668,22.617068
62029,37.979839,23.794253
340166,36.419793,25.432418
90444,40.548753,23.023574
410135,37.338521,21.822158
90332,40.611667,22.991059
30134,37.581939,22.805956
62822,37.920762,23.700859
90263,40.56927,22.962081
62655,38.026149,23.797277
420046,37.945997,23.646649
250104,39.77028,21.185501
300049,39.607209,19.876802
120008,40.847582,25.83469
63977,37.939172,23.717475
63982,37.938685,23.714468
63985,37.937177,23.713871
10127,38.167942,21.469693
62997,38.014003,23.788995
90565,40.665652,22.804274
90569,40.677905,22.810127
340276,37.017776,25.241563
340151,36.973785,24.722886
61538,37.929954,23.697663
63341,38.093008,23.832124
70155,38.184692,23.513716
63506,38.06311,23.78383
64277,37.951333,23.658073
63281,37.959603,23.923442
63497,38.06547,23.775343
61547,37.932637,23.697894
62281,37.928102,23.693844
64255,37.953491,23.663032
64259,37.951855,23.661629
64260,37.951882,23.661308
64267,37.953384,23.661061
64268,37.953956,23.660527
64269,37.952361,23.660876
64270,37.956505,23.665194
64283,37.954112,23.657002
64177,37.930081,23.722404
90584,40.648001,22.864087
250013,39.528922,21.030667
90578,40.651165,22.889418
250030,39.615676,20.637392
63353,38.08697,23.819832
90425,40.725467,22.921677
63338,38.101623,23.816126
340195,36.428653,25.343182
63326,38.099301,23.814966
360174,39.616929,22.422406
63478,38.061362,23.773652
63481,38.059262,23.776603
380124,39.092271,26.557918
62866,38.000873,23.805248
62885,38.006153,23.812202
62882,38.007501,23.810814
62858,37.999828,23.816562
63061,38.016009,23.843572
340073,36.719901,25.280434
150068,38.939809,22.115212
90498,40.580994,22.950123
90509,40.580203,22.954877
63425,38.087528,23.797734
62831,38.003005,23.803804
63411,38.088222,23.802066
62837,37.997594,23.809786
60254,37.94642,23.738443
90431,40.722906,22.902946
63466,38.058389,23.773324
63509,38.064184,23.785257
64190,37.949997,23.674573
180006,39.915058,21.573455
61122,37.90051,23.754172
61214,37.88842,23.752983
340221,37.446868,25.391311
63489,38.055009,23.782934
380129,39.090226,26.55673
420045,37.349025,23.465561
90347,40.60914,22.984093
90386,40.595642,22.983258
63986,37.940884,23.717814
63990,37.938573,23.719292
360098,39.567925,22.540319
63992,37.937346,23.718227
63995,37.934134,23.715465
62030,37.983152,23.795825
62031,37.981289,23.796495
150230,38.857765,22.43994
64167,37.933488,23.724069
64171,37.932666,23.725863
64172,37.931902,23.725718
90574,40.659674,22.872449
90575,40.660962,22.86673
40022,37.383306,22.085323
470095,41.003845,25.492228
60195,37.97626,23.710291
200150,35.512762,23.969498
330088,40.184701,21.99749
270034,39.354217,21.745141
62632,38.018096,23.794002
62629,38.018307,23.797413
90388,40.600417,22.987093
90196,40.558248,22.987884
320148,37.906294,22.88211
90571,40.662194,22.799999
90570,40.667083,22.800366
90573,40.683031,22.790136
63455,38.092815,23.773568
63458,38.081991,23.765519
20022,38.623911,21.41029
62032,37.97794,23.794651
62033,37.98021,23.79678
62034,37.98951,23.793973
64211,37.945818,23.674403
64219,37.949118,23.666566
130305,38.490307,23.632897
50148,39.240891,21.103541
330129,40.622746,21.707082
190015,40.443166,23.681483
190106,40.493909,23.652339
330064,40.313408,21.388389
190118,40.466748,23.276928
370051,35.278642,25.634414
40266,37.433369,22.549936
64284,37.956393,23.660375
62625,38.022523,23.795086
62568,38.01938,23.809946
62608,38.015805,23.802001
62613,38.016918,23.81266
62616,38.013482,23.807129
64179,37.930143,23.720014
64164,37.934834,23.72037
63457,38.088283,23.770622
63379,38.081104,23.80624
90435,40.722159,22.916731
63309,38.095755,23.813835
63283,38.09053,23.813089
200085,35.359778,23.594949
61539,37.931296,23.697092
64281,37.952001,23.657593
200208,35.511962,23.966201
64287,37.954677,23.658905
450095,39.299826,20.373069
63605,38.055832,23.751252
63626,38.071046,23.765059
